-10.0,0.5458196218337771,0.7336759107881164
-9.75,0.0,0.0
-9.5,0.0,0.0
-9.25,0.0,0.0
-9.0,0.0,0.0
-8.75,0.0,0.0
-8.5,0.0,0.0
-8.25,0.0,0.0
-8.0,0.0,0.0
-7.75,0.0,0.0
-7.5,0.0,0.0
-7.25,0.0,0.0
-7.0,0.0,0.0
-6.75,0.0,0.0
-6.5,0.0,0.0
-6.25,0.0,0.0
-6.0,3.390324636295273E-4,4.5571822922826915E-4
-5.75,0.0,0.0
-5.5,0.0,0.0
-5.25,7.815200886081119E-4,0.0010504980764201673
-5.0,0.001345058532520283,0.0018079911465892213
-4.75,8.0871148233608E-4,0.001087048009330129
-4.5,0.002507276887646689,0.0033702134928054765
-4.25,0.004645508344051073,0.006244366140492878
-4.0,0.0024747808626733796,0.0033265332186533923
-3.75,0.007775906203933916,0.010452161919733199
-3.5,0.005106171508403604,0.006863577054049603
-3.25,0.007307998739066608,0.009823213414185288
-3.0,0.00727750553269433,0.009782225274398615
-2.75,0.01339527484491789,0.018005564620568393
-2.5,0.007180789613088678,0.009652222362143482
-2.25,0.01035260035965392,0.013915684218856418
-2.0,0.00960357754651452,0.012908868097470291
-1.75,0.017676099290661114,0.023759732570051102
-1.5,0.010659386730442647,0.014328058125916775
-1.25,0.013612005586860489,0.018296888197313947
-1.0,0.012024867892327692,0.016163500816203786
-0.75,0.008253395696928893,0.011093990327235069
-0.5,0.0093891080031778,0.01262058396247487
-0.25,0.007099204508210144,0.00954255788007997
0.0,0.2622982116703163,0.008401292675346759
0.25,0.006460976216627788,0.008684668745306379
0.5,0.004382996049290658,0.005891504243911814
0.75,0.005036800774044725,0.006770330797086912
1.0,0.004495176559477732,0.006042294238796318
1.25,0.002688372265115457,0.0036136369805092198
1.5,0.003565733000240321,0.004792961450871512
1.75,0.0014690138201975827,0.0019746084775640713
2.0,0.0012267291766525552,0.0016489360403481618
2.25,6.726179532901751E-4,9.041147839915738E-4
2.5,9.651267777471707E-4,0.001297297201061958
2.75,4.0397121194004644E-4,5.430071309209052E-4
3.0,3.2485208311390686E-4,4.3665734688921637E-4
3.25,1.7069158551307137E-4,2.2943899313188909E-4
3.5,2.175723091239306E-4,2.9245478849308586E-4
3.75,5.218430091406912E-5,7.01447199229317E-5
4.0,7.911397184309046E-5,1.0634285215514184E-4
4.25,3.194705560090399E-5,4.294236443212705E-5
4.5,7.4384733203532515E-6,9.998593802560785E-6
4.75,9.623120466653968E-6,1.2935137159920993E-5
5.0,4.449587168790675E-6,5.981014218077701E-6
5.25,0.0,0.0
5.5,0.0,0.0
5.75,9.994858676912968E-7,1.3434817565455358E-6
6.0,0.0,0.0
6.25,0.0,0.0
6.5,0.0,0.0
6.75,0.0,0.0
7.0,0.0,0.0
7.25,0.0,0.0
7.5,0.0,0.0
7.75,0.0,0.0
8.0,0.0,0.0
8.25,0.0,0.0
8.5,0.0,0.0
8.75,0.0,0.0
9.0,0.0,0.0
9.25,0.0,0.0
9.5,0.0,0.0
9.75,0.0,0.0
10.0,0.0,0.0
